Radiologist ID,Date,Avg Temp (°C),Rainfall (mm),Travel Cost (£),Internet Issues at Home,Trainee Assigned,Supervised Session,Cold Session,Admin Work,Morning Shift Work Location,Afternoon Shift Work Location
R1,2023-11-16,6.1298327,5.5999994,8.51,No,No,No,No,Yes,office,office
R2,2023-11-16,6.1298327,5.5999994,13.16,No,No,No,No,No,home,office
R3,2023-11-16,6.1298327,5.5999994,6.39,No,No,No,No,No,office,office
R4,2023-11-16,6.1298327,5.5999994,8.73,No,No,No,No,No,home,office
R5,2023-11-16,6.1298327,5.5999994,12.23,No,No,No,No,No,office,home
R6,2023-11-16,6.1298327,5.5999994,8.49,No,No,No,No,No,office,home
R7,2023-11-16,6.1298327,5.5999994,14.81,No,No,No,No,Yes,home,office
R8,2023-11-16,6.1298327,5.5999994,5.96,No,No,No,No,Yes,home,home
R9,2023-11-16,6.1298327,5.5999994,13.67,No,No,No,No,No,home,office
R10,2023-11-16,6.1298327,5.5999994,7.04,No,Yes,No,No,No,office,office
R11,2023-11-16,6.1298327,5.5999994,8.6,No,Yes,No,No,No,office,office
R1,2023-11-17,6.125666,2.5000002,11.49,No,Yes,No,No,No,office,office
R2,2023-11-17,6.125666,2.5000002,8.51,No,Yes,No,No,No,office,office
R3,2023-11-17,6.125666,2.5000002,6.39,No,No,No,No,No,office,office
R4,2023-11-17,6.125666,2.5000002,13.18,No,No,No,No,Yes,office,home
R5,2023-11-17,6.125666,2.5000002,5.83,No,No,No,No,Yes,home,office
R6,2023-11-17,6.125666,2.5000002,8.49,No,No,No,No,No,home,home
R7,2023-11-17,6.125666,2.5000002,7.85,No,No,No,No,No,home,office
R8,2023-11-17,6.125666,2.5000002,5.96,No,No,No,No,No,home,home
R9,2023-11-17,6.125666,2.5000002,6.38,No,No,No,No,No,home,home
R10,2023-11-17,6.125666,2.5000002,10.86,No,No,No,No,No,office,home
R11,2023-11-17,6.125666,2.5000002,13.6,No,No,No,No,No,office,home
R1,2023-11-20,9.417334,0.3,14.4,No,No,No,No,No,home,home
R2,2023-11-20,9.417334,0.3,5.77,No,No,No,No,No,home,home
R3,2023-11-20,9.417334,0.3,12.85,No,Yes,No,No,No,office,office
R4,2023-11-20,9.417334,0.3,8.73,No,Yes,No,No,No,office,office
R5,2023-11-20,9.417334,0.3,7.9,No,No,No,No,No,home,home
R6,2023-11-20,9.417334,0.3,8.49,No,No,No,No,Yes,office,home
R7,2023-11-20,9.417334,0.3,7.85,No,No,No,No,No,home,office
R8,2023-11-20,9.417334,0.3,5.96,No,No,No,No,No,home,home
R9,2023-11-20,9.417334,0.3,6.8,No,No,No,No,No,office,home
R10,2023-11-20,9.417334,0.3,12.63,No,No,No,No,No,office,home
R11,2023-11-20,9.417334,0.3,8.6,No,No,No,No,No,home,office
R1,2023-11-21,8.815249,0.2,8.51,No,No,No,No,No,home,home
R2,2023-11-21,8.815249,0.2,13.16,No,No,No,No,No,home,office
R3,2023-11-21,8.815249,0.2,6.39,No,No,No,No,Yes,office,office
R4,2023-11-21,8.815249,0.2,8.73,No,No,No,No,No,home,home
R5,2023-11-21,8.815249,0.2,5.83,No,Yes,No,No,Yes,office,office
R6,2023-11-21,8.815249,0.2,8.49,Yes,Yes,No,No,No,office,office
R7,2023-11-21,8.815249,0.2,7.85,No,No,No,No,Yes,home,office
R8,2023-11-21,8.815249,0.2,5.96,No,No,No,No,No,home,home
R9,2023-11-21,8.815249,0.2,5.31,No,No,No,No,No,home,office
R10,2023-11-21,8.815249,0.2,11.04,No,No,No,No,No,office,home
R11,2023-11-21,8.815249,0.2,8.6,No,No,No,No,No,office,home
R1,2023-11-22,6.9527493,0.0,8.51,No,No,No,No,Yes,office,home
R2,2023-11-22,6.9527493,0.0,13.16,No,No,No,No,No,office,home
R3,2023-11-22,6.9527493,0.0,6.35,No,No,No,No,No,office,office
R4,2023-11-22,6.9527493,0.0,10.49,Yes,No,No,No,No,office,office
R5,2023-11-22,6.9527493,0.0,6.91,No,No,No,No,No,office,office
R6,2023-11-22,6.9527493,0.0,6.86,Yes,No,No,No,No,office,office
R7,2023-11-22,6.9527493,0.0,7.85,No,Yes,No,No,No,office,office
R8,2023-11-22,6.9527493,0.0,5.96,No,Yes,No,No,Yes,office,office
R9,2023-11-22,6.9527493,0.0,11.54,Yes,No,No,No,No,office,office
R10,2023-11-22,6.9527493,0.0,10.86,No,No,No,No,No,office,home
R11,2023-11-22,6.9527493,0.0,14.82,No,No,No,No,Yes,office,office
R1,2023-11-23,11.173583,0.2,8.0,No,No,No,No,No,home,office
R2,2023-11-23,11.173583,0.2,13.16,No,No,No,No,Yes,home,home
R3,2023-11-23,11.173583,0.2,6.39,No,No,No,No,No,office,office
R4,2023-11-23,11.173583,0.2,8.73,No,No,No,No,No,office,home
R5,2023-11-23,11.173583,0.2,5.83,No,No,No,No,No,office,home
R6,2023-11-23,11.173583,0.2,8.49,No,No,No,No,No,home,home
R7,2023-11-23,11.173583,0.2,7.85,No,No,No,No,No,home,home
R8,2023-11-23,11.173583,0.2,5.96,No,No,No,No,No,home,home
R9,2023-11-23,11.173583,0.2,7.58,Yes,Yes,No,No,Yes,office,office
R10,2023-11-23,11.173583,0.2,10.86,No,Yes,No,No,Yes,office,office
R11,2023-11-23,11.173583,0.2,8.6,No,No,No,No,No,office,office
R1,2023-11-24,6.469417,0.4,9.48,No,Yes,No,No,No,office,office
R2,2023-11-24,6.469417,0.4,6.46,No,No,No,No,No,home,home
R3,2023-11-24,6.469417,0.4,6.39,No,No,No,No,No,office,office
R4,2023-11-24,6.469417,0.4,8.73,No,No,No,No,Yes,office,home
R5,2023-11-24,6.469417,0.4,5.83,No,No,No,No,No,office,office
R6,2023-11-24,6.469417,0.4,8.49,No,No,No,No,No,home,home
R7,2023-11-24,6.469417,0.4,7.85,No,No,No,No,No,home,home
R8,2023-11-24,6.469417,0.4,5.96,No,No,No,No,No,home,home
R9,2023-11-24,6.469417,0.4,6.38,No,No,No,No,No,office,home
R10,2023-11-24,6.469417,0.4,10.86,No,No,No,No,No,office,home
R11,2023-11-24,6.469417,0.4,10.17,No,Yes,No,No,No,office,office
R1,2023-11-27,5.6506667,16.7,6.66,No,No,No,No,No,office,office
R2,2023-11-27,5.6506667,16.7,23.37,No,Yes,No,No,No,office,office
R3,2023-11-27,5.6506667,16.7,6.39,No,Yes,No,No,No,office,office
R4,2023-11-27,5.6506667,16.7,8.73,No,No,No,No,No,office,office
R5,2023-11-27,5.6506667,16.7,22.16,No,No,No,No,No,home,office
R6,2023-11-27,5.6506667,16.7,21.42,No,No,No,No,No,home,home
R7,2023-11-27,5.6506667,16.7,22.49,No,No,No,No,No,home,home
R8,2023-11-27,5.6506667,16.7,5.96,No,No,No,No,No,home,office
R9,2023-11-27,5.6506667,16.7,6.38,Yes,No,No,No,No,office,office
R10,2023-11-27,5.6506667,16.7,6.66,No,No,No,No,No,office,home
R11,2023-11-27,5.6506667,16.7,8.6,No,No,No,No,No,home,office
R1,2023-11-28,3.5985835,0.2,8.51,No,No,No,No,No,office,home
R2,2023-11-28,3.5985835,0.2,9.21,No,No,No,No,No,home,home
R3,2023-11-28,3.5985835,0.2,6.39,Yes,No,No,No,No,office,office
R4,2023-11-28,3.5985835,0.2,9.26,No,Yes,No,No,No,office,office
R5,2023-11-28,3.5985835,0.2,9.75,No,Yes,No,No,No,office,office
R6,2023-11-28,3.5985835,0.2,9.06,No,No,No,No,No,home,office
R7,2023-11-28,3.5985835,0.2,5.46,No,No,No,No,No,home,home
R8,2023-11-28,3.5985835,0.2,5.96,No,No,No,No,Yes,home,office
R9,2023-11-28,3.5985835,0.2,6.38,No,No,No,No,No,home,home
R10,2023-11-28,3.5985835,0.2,10.86,No,No,No,No,Yes,office,home
R11,2023-11-28,3.5985835,0.2,8.6,No,No,No,No,Yes,home,office
R1,2023-11-29,0.39025,0.0,8.51,No,No,No,No,No,office,home
R2,2023-11-29,0.39025,0.0,13.16,No,No,No,No,Yes,office,office
R3,2023-11-29,0.39025,0.0,6.39,No,No,No,No,No,office,office
R4,2023-11-29,0.39025,0.0,8.73,No,No,No,No,Yes,office,office
R5,2023-11-29,0.39025,0.0,6.78,No,No,No,No,No,home,home
R6,2023-11-29,0.39025,0.0,8.49,Yes,Yes,No,No,Yes,office,office
R7,2023-11-29,0.39025,0.0,7.85,No,Yes,No,No,No,office,office
R8,2023-11-29,0.39025,0.0,14.62,No,No,No,No,No,office,home
R9,2023-11-29,0.39025,0.0,6.38,No,No,No,No,No,home,office
R10,2023-11-29,0.39025,0.0,10.86,No,No,No,No,No,office,home
R11,2023-11-29,0.39025,0.0,8.6,No,No,No,No,No,office,home
R1,2023-11-30,0.8485832,0.0,8.51,No,No,No,No,Yes,office,office
R2,2023-11-30,0.8485832,0.0,12.91,No,No,No,No,No,home,home
R3,2023-11-30,0.8485832,0.0,6.39,Yes,No,No,No,No,office,office
R4,2023-11-30,0.8485832,0.0,8.73,No,No,No,No,No,office,home
R5,2023-11-30,0.8485832,0.0,9.51,No,No,No,No,No,home,office
R6,2023-11-30,0.8485832,0.0,8.49,Yes,No,No,No,No,office,office
R7,2023-11-30,0.8485832,0.0,7.85,No,No,No,No,No,office,office
R8,2023-11-30,0.8485832,0.0,5.96,No,Yes,No,No,No,office,office
R9,2023-11-30,0.8485832,0.0,11.3,No,Yes,No,No,Yes,office,office
R10,2023-11-30,0.8485832,0.0,10.86,No,No,No,No,No,office,home
R11,2023-11-30,0.8485832,0.0,11.16,No,No,No,No,No,home,home
R1,2023-12-01,0.10691664,0.0,8.97,No,No,No,No,No,home,office
R2,2023-12-01,0.10691664,0.0,13.16,No,No,No,No,No,office,office
R3,2023-12-01,0.10691664,0.0,6.39,No,No,No,No,Yes,office,office
R4,2023-12-01,0.10691664,0.0,8.73,No,No,No,No,No,home,office
R5,2023-12-01,0.10691664,0.0,6.56,No,No,No,No,Yes,office,office
R6,2023-12-01,0.10691664,0.0,10.78,Yes,No,No,No,No,office,office
R7,2023-12-01,0.10691664,0.0,7.85,No,No,No,No,Yes,office,office
R8,2023-12-01,0.10691664,0.0,7.24,No,No,No,No,No,home,home
R9,2023-12-01,0.10691664,0.0,6.38,No,No,No,No,No,home,office
R10,2023-12-01,0.10691664,0.0,7.67,No,Yes,No,No,No,office,office
R11,2023-12-01,0.10691664,0.0,8.6,No,Yes,No,No,No,office,office
R1,2023-12-04,5.4569163,3.8,8.51,No,Yes,No,No,No,office,office
R2,2023-12-04,5.4569163,3.8,9.16,No,Yes,No,No,No,office,office
R3,2023-12-04,5.4569163,3.8,6.39,No,No,No,No,No,office,office
R4,2023-12-04,5.4569163,3.8,10.64,No,No,No,No,No,home,home
R5,2023-12-04,5.4569163,3.8,11.95,No,No,No,No,No,office,home
R6,2023-12-04,5.4569163,3.8,8.49,No,No,No,No,No,home,home
R7,2023-12-04,5.4569163,3.8,14.2,No,No,No,No,No,office,office
R8,2023-12-04,5.4569163,3.8,5.96,No,No,No,No,Yes,office,home
R9,2023-12-04,5.4569163,3.8,6.38,No,No,No,No,No,office,office
R10,2023-12-04,5.4569163,3.8,10.86,No,No,No,No,Yes,office,home
R11,2023-12-04,5.4569163,3.8,8.6,No,No,No,No,No,home,home
R1,2023-12-05,5.488167,0.0,6.88,No,No,No,No,No,office,home
R2,2023-12-05,5.488167,0.0,13.16,No,No,No,No,Yes,home,office
R3,2023-12-05,5.488167,0.0,6.39,No,Yes,No,No,No,office,office
R4,2023-12-05,5.488167,0.0,8.73,No,Yes,No,No,No,office,office
R5,2023-12-05,5.488167,0.0,5.83,No,No,No,No,No,office,office
R6,2023-12-05,5.488167,0.0,11.51,No,No,No,No,No,home,office
R7,2023-12-05,5.488167,0.0,10.44,No,No,No,No,No,home,office
R8,2023-12-05,5.488167,0.0,5.96,No,No,No,No,No,home,home
R9,2023-12-05,5.488167,0.0,6.38,No,No,No,No,No,home,home
R10,2023-12-05,5.488167,0.0,10.86,No,No,No,No,No,office,home
R11,2023-12-05,5.488167,0.0,9.01,Yes,No,No,No,No,office,office
R1,2023-12-06,2.0110834,0.0,6.43,No,No,No,No,No,office,office
R2,2023-12-06,2.0110834,0.0,10.15,No,No,No,No,No,office,home
R3,2023-12-06,2.0110834,0.0,6.39,No,No,No,No,No,office,office
R4,2023-12-06,2.0110834,0.0,7.35,No,No,No,No,No,office,office
R5,2023-12-06,2.0110834,0.0,10.19,No,Yes,No,No,Yes,office,office
R6,2023-12-06,2.0110834,0.0,8.49,No,Yes,No,No,No,office,office
R7,2023-12-06,2.0110834,0.0,11.83,No,No,No,No,Yes,office,home
R8,2023-12-06,2.0110834,0.0,5.96,No,No,No,No,No,office,home
R9,2023-12-06,2.0110834,0.0,6.38,No,No,No,No,No,home,home
R10,2023-12-06,2.0110834,0.0,10.86,No,No,No,No,No,office,home
R11,2023-12-06,2.0110834,0.0,12.3,Yes,No,No,No,No,office,office
R1,2023-12-07,5.034,8.2,8.51,No,No,No,No,No,office,home
R2,2023-12-07,5.034,8.2,13.16,No,No,No,No,No,home,home
R3,2023-12-07,5.034,8.2,6.39,No,No,No,No,Yes,office,office
R4,2023-12-07,5.034,8.2,8.73,No,No,No,No,Yes,office,home
R5,2023-12-07,5.034,8.2,9.05,No,No,No,No,No,home,office
R6,2023-12-07,5.034,8.2,8.49,No,No,No,No,No,home,home
R7,2023-12-07,5.034,8.2,7.85,No,Yes,No,No,No,office,office
R8,2023-12-07,5.034,8.2,12.03,No,Yes,No,No,No,office,office
R9,2023-12-07,5.034,8.2,5.65,No,No,No,No,Yes,office,office
R10,2023-12-07,5.034,8.2,10.86,No,No,No,No,No,office,home
R11,2023-12-07,5.034,8.2,8.6,No,No,No,No,Yes,office,home
R1,2023-12-08,6.9715,1.1,12.13,No,No,No,No,Yes,home,office
R2,2023-12-08,6.9715,1.1,13.16,No,No,No,No,No,home,office
R3,2023-12-08,6.9715,1.1,6.39,No,No,No,No,No,office,office
R4,2023-12-08,6.9715,1.1,6.32,Yes,No,No,No,No,office,office
R5,2023-12-08,6.9715,1.1,5.83,No,No,No,No,No,office,office
R6,2023-12-08,6.9715,1.1,8.49,No,No,No,No,Yes,office,office
R7,2023-12-08,6.9715,1.1,7.85,No,No,No,No,No,home,office
R8,2023-12-08,6.9715,1.1,5.96,No,No,No,No,No,home,home
R9,2023-12-08,6.9715,1.1,13.21,No,Yes,No,No,No,office,office
R10,2023-12-08,6.9715,1.1,9.34,No,Yes,No,No,No,office,office
R11,2023-12-08,6.9715,1.1,10.9,No,No,No,No,No,office,home
R1,2023-12-11,8.242333,1.0,12.88,No,Yes,No,No,No,office,office
R2,2023-12-11,8.242333,1.0,13.16,No,No,No,No,Yes,office,office
R3,2023-12-11,8.242333,1.0,6.39,No,No,No,No,No,office,office
R4,2023-12-11,8.242333,1.0,5.52,No,No,No,No,No,home,home
R5,2023-12-11,8.242333,1.0,12.95,No,No,No,No,No,home,office
R6,2023-12-11,8.242333,1.0,12.14,No,No,No,No,No,office,office
R7,2023-12-11,8.242333,1.0,13.22,No,No,No,No,Yes,office,home
R8,2023-12-11,8.242333,1.0,5.96,No,No,No,No,No,office,office
R9,2023-12-11,8.242333,1.0,6.0,Yes,No,No,No,No,office,office
R10,2023-12-11,8.242333,1.0,10.86,No,No,No,No,Yes,office,home
R11,2023-12-11,8.242333,1.0,10.8,No,Yes,No,No,No,office,office
R1,2023-12-12,7.469417,7.999999,6.18,No,No,No,No,No,home,office
R2,2023-12-12,7.469417,7.999999,13.16,No,Yes,No,No,No,office,office
R3,2023-12-12,7.469417,7.999999,13.12,No,Yes,No,No,No,office,office
R4,2023-12-12,7.469417,7.999999,8.73,No,No,No,No,No,home,home
R5,2023-12-12,7.469417,7.999999,5.83,No,No,No,No,No,office,home
R6,2023-12-12,7.469417,7.999999,8.49,No,No,No,No,No,home,office
R7,2023-12-12,7.469417,7.999999,7.85,No,No,No,No,No,home,home
R8,2023-12-12,7.469417,7.999999,14.95,No,No,No,No,Yes,office,office
R9,2023-12-12,7.469417,7.999999,6.38,Yes,No,No,No,No,office,office
R10,2023-12-12,7.469417,7.999999,6.44,No,No,No,No,No,office,home
R11,2023-12-12,7.469417,7.999999,8.6,No,No,No,No,No,home,home
R1,2023-12-13,6.2339993,1.2,8.51,No,No,No,No,No,office,home
R2,2023-12-13,6.2339993,1.2,13.8,No,No,No,No,No,office,office
R3,2023-12-13,6.2339993,1.2,6.39,No,No,No,No,Yes,office,office
R4,2023-12-13,6.2339993,1.2,6.23,No,Yes,No,No,Yes,office,office
R5,2023-12-13,6.2339993,1.2,5.83,No,Yes,No,No,Yes,office,office
R6,2023-12-13,6.2339993,1.2,13.72,No,No,No,No,No,office,office
R7,2023-12-13,6.2339993,1.2,13.31,No,No,No,No,No,office,office
R8,2023-12-13,6.2339993,1.2,10.05,No,No,No,No,No,office,office
R9,2023-12-13,6.2339993,1.2,14.09,No,No,No,No,Yes,office,home
R10,2023-12-13,6.2339993,1.2,10.86,No,No,No,No,No,office,home
R11,2023-12-13,6.2339993,1.2,8.6,No,No,No,No,Yes,home,home
R1,2023-12-14,4.817333,0.2,8.51,No,No,No,No,No,home,home
R2,2023-12-14,4.817333,0.2,12.22,No,No,No,No,No,office,office
R3,2023-12-14,4.817333,0.2,6.39,No,No,No,No,No,office,office
R4,2023-12-14,4.817333,0.2,8.73,No,No,No,No,No,office,home
R5,2023-12-14,4.817333,0.2,5.83,No,No,No,No,No,home,home
R6,2023-12-14,4.817333,0.2,8.49,Yes,Yes,No,No,No,office,office
R7,2023-12-14,4.817333,0.2,8.97,No,Yes,No,No,No,office,office
R8,2023-12-14,4.817333,0.2,13.62,No,No,No,No,No,home,home
R9,2023-12-14,4.817333,0.2,13.64,Yes,No,No,No,No,office,office
R10,2023-12-14,4.817333,0.2,10.86,No,No,No,No,No,office,home
R11,2023-12-14,4.817333,0.2,6.06,No,No,No,No,No,office,home
R1,2023-12-15,4.8715,0.0,14.82,No,No,No,No,Yes,office,home
R2,2023-12-15,4.8715,0.0,14.13,No,No,No,No,No,office,home
R3,2023-12-15,4.8715,0.0,6.39,No,No,No,No,No,office,office
R4,2023-12-15,4.8715,0.0,9.38,Yes,No,No,No,No,office,office
R5,2023-12-15,4.8715,0.0,9.06,No,No,No,No,No,home,home
R6,2023-12-15,4.8715,0.0,8.49,No,No,No,No,Yes,office,office
R7,2023-12-15,4.8715,0.0,7.85,No,No,No,No,No,home,home
R8,2023-12-15,4.8715,0.0,5.96,No,Yes,No,No,No,office,office
R9,2023-12-15,4.8715,0.0,6.38,Yes,Yes,No,No,No,office,office
R10,2023-12-15,4.8715,0.0,7.09,No,No,No,No,No,office,home
R11,2023-12-15,4.8715,0.0,8.6,No,No,No,No,No,office,office
R1,2023-12-18,9.802751,3.2999995,8.51,No,No,No,No,Yes,home,home
R2,2023-12-18,9.802751,3.2999995,13.16,No,No,No,No,No,office,office
R3,2023-12-18,9.802751,3.2999995,9.21,No,No,No,No,No,office,office
R4,2023-12-18,9.802751,3.2999995,8.73,No,No,No,No,No,office,office
R5,2023-12-18,9.802751,3.2999995,6.9,No,No,No,No,No,office,home
R6,2023-12-18,9.802751,3.2999995,8.49,No,No,No,No,No,home,office
R7,2023-12-18,9.802751,3.2999995,7.85,No,No,No,No,No,home,office
R8,2023-12-18,9.802751,3.2999995,9.45,No,No,No,No,Yes,home,office
R9,2023-12-18,9.802751,3.2999995,6.38,No,No,No,No,No,home,home
R10,2023-12-18,9.802751,3.2999995,5.79,No,Yes,No,No,Yes,office,office
R11,2023-12-18,9.802751,3.2999995,8.6,No,Yes,No,No,No,office,office
R1,2023-12-19,9.119416,13.0,8.51,No,Yes,No,No,No,office,office
R2,2023-12-19,9.119416,13.0,13.16,No,Yes,No,No,Yes,office,office
R3,2023-12-19,9.119416,13.0,10.17,No,No,No,No,No,office,office
R4,2023-12-19,9.119416,13.0,8.73,No,No,No,No,No,office,office
R5,2023-12-19,9.119416,13.0,14.83,No,No,No,No,No,home,office
R6,2023-12-19,9.119416,13.0,13.46,No,No,No,No,No,home,office
R7,2023-12-19,9.119416,13.0,7.85,No,No,No,No,Yes,office,office
R8,2023-12-19,9.119416,13.0,5.96,No,No,No,No,No,home,office
R9,2023-12-19,9.119416,13.0,6.38,No,No,No,No,No,home,office
R10,2023-12-19,9.119416,13.0,10.07,No,No,No,No,No,office,home
R11,2023-12-19,9.119416,13.0,8.6,No,No,No,No,No,home,office
R1,2023-12-20,8.35275,0.6,8.51,No,No,No,No,No,home,office
R2,2023-12-20,8.35275,0.6,13.19,No,No,No,No,No,office,office
R3,2023-12-20,8.35275,0.6,6.39,No,Yes,No,No,No,office,office
R4,2023-12-20,8.35275,0.6,7.56,Yes,Yes,No,No,No,office,office
R5,2023-12-20,8.35275,0.6,14.42,No,No,No,No,No,home,home
R6,2023-12-20,8.35275,0.6,11.97,No,No,No,No,No,home,office
R7,2023-12-20,8.35275,0.6,7.85,No,No,No,No,No,home,home
R8,2023-12-20,8.35275,0.6,5.96,No,No,No,No,No,home,home
R9,2023-12-20,8.35275,0.6,6.38,No,No,No,No,No,office,office
R10,2023-12-20,8.35275,0.6,10.86,No,No,No,No,No,office,home
R11,2023-12-20,8.35275,0.6,8.6,No,No,No,No,No,office,home
R1,2023-12-21,10.459001,0.2,8.51,No,No,No,No,No,home,home
R2,2023-12-21,10.459001,0.2,9.62,No,No,No,No,No,home,home
R3,2023-12-21,10.459001,0.2,11.46,No,No,No,No,Yes,office,office
R4,2023-12-21,10.459001,0.2,9.03,No,No,No,No,No,home,home
R5,2023-12-21,10.459001,0.2,5.83,No,Yes,No,No,Yes,office,office
R6,2023-12-21,10.459001,0.2,8.49,No,Yes,No,No,No,office,office
R7,2023-12-21,10.459001,0.2,12.63,No,No,No,No,No,office,office
R8,2023-12-21,10.459001,0.2,5.96,No,No,No,No,No,home,home
R9,2023-12-21,10.459001,0.2,6.38,No,No,No,No,No,office,office
R10,2023-12-21,10.459001,0.2,5.03,No,No,No,No,No,office,home
R11,2023-12-21,10.459001,0.2,8.6,No,No,No,No,No,home,home
R1,2023-12-22,9.090249,0.3,14.94,No,No,No,No,No,office,office
R2,2023-12-22,9.090249,0.3,11.8,No,No,No,No,No,home,office
R3,2023-12-22,9.090249,0.3,6.39,No,No,No,No,No,office,office
R4,2023-12-22,9.090249,0.3,7.76,No,No,No,No,Yes,home,home
R5,2023-12-22,9.090249,0.3,5.83,No,No,No,No,No,home,office
R6,2023-12-22,9.090249,0.3,8.49,No,No,No,No,Yes,home,office
R7,2023-12-22,9.090249,0.3,9.09,No,Yes,No,No,No,office,office
R8,2023-12-22,9.090249,0.3,6.17,No,Yes,No,No,No,office,office
R9,2023-12-22,9.090249,0.3,6.38,Yes,No,No,No,Yes,office,office
R10,2023-12-22,9.090249,0.3,10.86,Yes,No,No,No,No,office,home
R11,2023-12-22,9.090249,0.3,5.9,No,No,No,No,Yes,home,home
R1,2023-12-25,10.490251,2.6000001,8.51,No,No,No,No,No,home,office
R2,2023-12-25,10.490251,2.6000001,13.16,No,No,No,No,No,home,office
R3,2023-12-25,10.490251,2.6000001,6.39,No,No,No,No,No,office,office
R4,2023-12-25,10.490251,2.6000001,14.27,No,No,No,No,No,office,home
R5,2023-12-25,10.490251,2.6000001,8.39,No,No,No,No,Yes,home,office
R6,2023-12-25,10.490251,2.6000001,8.49,No,No,No,No,No,home,home
R7,2023-12-25,10.490251,2.6000001,7.85,No,No,No,No,No,office,home
R8,2023-12-25,10.490251,2.6000001,12.92,No,No,No,No,Yes,office,office
R9,2023-12-25,10.490251,2.6000001,6.38,No,Yes,No,No,No,office,office
R10,2023-12-25,10.490251,2.6000001,5.66,No,Yes,No,No,No,office,office
R11,2023-12-25,10.490251,2.6000001,5.71,No,No,No,No,No,home,home
R1,2023-12-26,5.7631664,0.0,8.51,No,Yes,No,No,No,office,office
R2,2023-12-26,5.7631664,0.0,13.16,No,No,No,No,No,home,home
R3,2023-12-26,5.7631664,0.0,8.84,No,No,No,No,No,office,office
R4,2023-12-26,5.7631664,0.0,5.98,No,No,No,No,Yes,home,home
R5,2023-12-26,5.7631664,0.0,5.83,No,No,No,No,No,home,home
R6,2023-12-26,5.7631664,0.0,8.49,No,No,No,No,No,office,home
R7,2023-12-26,5.7631664,0.0,7.85,No,No,No,No,Yes,office,home
R8,2023-12-26,5.7631664,0.0,5.96,No,No,No,No,No,office,home
R9,2023-12-26,5.7631664,0.0,9.47,Yes,No,No,No,Yes,office,office
R10,2023-12-26,5.7631664,0.0,13.3,No,No,No,No,No,office,home
R11,2023-12-26,5.7631664,0.0,5.19,No,Yes,No,No,No,office,office
R1,2023-12-27,8.959001,9.500001,8.51,No,No,No,No,No,home,office
R2,2023-12-27,8.959001,9.500001,13.16,No,Yes,No,No,No,office,office
R3,2023-12-27,8.959001,9.500001,6.39,No,Yes,No,No,No,office,office
R4,2023-12-27,8.959001,9.500001,8.73,Yes,No,No,No,No,office,office
R5,2023-12-27,8.959001,9.500001,5.83,No,No,No,No,No,office,office
R6,2023-12-27,8.959001,9.500001,8.49,No,No,No,No,No,office,home
R7,2023-12-27,8.959001,9.500001,7.85,No,No,No,No,No,office,office
R8,2023-12-27,8.959001,9.500001,7.81,No,No,No,No,No,home,home
R9,2023-12-27,8.959001,9.500001,6.38,No,No,No,No,No,office,office
R10,2023-12-27,8.959001,9.500001,5.19,No,No,No,No,Yes,office,home
R11,2023-12-27,8.959001,9.500001,8.6,No,No,No,No,No,office,home
R1,2023-12-28,10.356917,0.8,8.51,No,No,No,No,Yes,home,home
R2,2023-12-28,10.356917,0.8,13.16,No,No,No,No,No,office,office
R3,2023-12-28,10.356917,0.8,6.39,Yes,No,No,No,No,office,office
R4,2023-12-28,10.356917,0.8,14.83,Yes,Yes,No,No,No,office,office
R5,2023-12-28,10.356917,0.8,5.83,No,Yes,No,No,No,office,office
R6,2023-12-28,10.356917,0.8,8.49,No,No,No,No,No,home,office
R7,2023-12-28,10.356917,0.8,7.85,No,No,No,No,No,office,home
R8,2023-12-28,10.356917,0.8,5.96,No,No,No,No,No,home,home
R9,2023-12-28,10.356917,0.8,9.96,Yes,No,No,No,No,office,office
R10,2023-12-28,10.356917,0.8,10.86,No,No,No,No,No,office,home
R11,2023-12-28,10.356917,0.8,7.65,No,No,No,No,No,home,home
R1,2023-12-29,7.3277497,0.0,10.31,No,No,No,No,No,office,office
R2,2023-12-29,7.3277497,0.0,5.92,No,No,No,No,Yes,office,home
R3,2023-12-29,7.3277497,0.0,6.39,No,No,No,No,Yes,office,office
R4,2023-12-29,7.3277497,0.0,8.73,No,No,No,No,No,office,office
R5,2023-12-29,7.3277497,0.0,5.83,No,No,No,No,No,home,office
R6,2023-12-29,7.3277497,0.0,8.49,Yes,Yes,No,No,Yes,office,office
R7,2023-12-29,7.3277497,0.0,7.61,No,Yes,No,No,No,office,office
R8,2023-12-29,7.3277497,0.0,5.96,No,No,No,No,No,home,home
R9,2023-12-29,7.3277497,0.0,5.79,No,No,No,No,No,home,home
R10,2023-12-29,7.3277497,0.0,9.75,No,No,No,No,No,office,home
R11,2023-12-29,7.3277497,0.0,8.6,No,No,No,No,Yes,home,home
R1,2024-01-01,6.594417,6.9999995,8.51,No,No,Yes,Yes,No,office,office
R2,2024-01-01,6.594417,6.9999995,13.16,No,No,No,No,No,office,home
R3,2024-01-01,6.594417,6.9999995,6.39,No,No,Yes,No,No,office,office
R4,2024-01-01,6.594417,6.9999995,8.73,No,No,No,Yes,Yes,home,home
R5,2024-01-01,6.594417,6.9999995,6.44,No,No,No,No,Yes,home,home
R6,2024-01-01,6.594417,6.9999995,10.38,No,No,No,No,No,office,home
R7,2024-01-01,6.594417,6.9999995,7.84,No,No,Yes,No,Yes,office,office
